,dataset,run_name,summary_path,Direction,backbone,batch_size,best_epoch,best_val_primary,epochs_trained,learning_rate,n_classes,seed,strategy,task,test_acc,test_auc,test_auc_macro,test_f1_macro,test_loss,test_primary,total_params,trainable_params,training_time_sec,unfreeze_pct
415,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,8,0.90727497891266,23,0.0001,5,42,partial,classification,0.6625,0.8970811711743343,,0.5446984925999392,0.8465934480939593,0.8970811711743343,27523199,19517177,54.89131283760071,40
416,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed47,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed47/summary.json,start,swin_tiny_patch4_window7_224,64,19,0.8544611120100061,34,0.0001,5,47,partial,classification,0.6075,0.8432397144825943,,0.4004666704503864,0.9706033042498996,0.8432397144825943,27523199,674417,82.58465600013733,20
417,retinamnist,retinamnist_vit_base_patch16_224_full_pct0_seed41,retinamnist/retinamnist_vit_base_patch16_224_full_pct0_seed41/summary.json,0,vit_base_patch16_224,64,26,0.8286723719340806,41,0.0001,5,41,full,classification,0.5675,0.7835337968813998,,0.4493589560522773,1.5401051895959037,0.7835337968813998,85802501,85802501,134.43015789985657,0
418,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed45,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed45/summary.json,end,swin_tiny_patch4_window7_224,64,26,0.901137197077014,41,0.0001,5,45,partial,classification,0.6225,0.8626951355216061,,0.5165268877464,1.4795862095696586,0.8626951355216061,27523199,15964193,92.47019386291504,20
419,retinamnist,retinamnist_densenet121_partial_pct20_dirend_seed47,retinamnist/retinamnist_densenet121_partial_pct20_dirend_seed47/summary.json,end,densenet121,64,12,0.8482988162104868,27,0.0001,5,47,partial,classification,0.63,0.8510818551515509,,0.4212731528917093,0.9547080653054374,0.8510818551515509,6958981,2689541,56.94022464752197,20
420,retinamnist,retinamnist_resnet18_partial_pct40_dirstart_seed42,retinamnist/retinamnist_resnet18_partial_pct40_dirstart_seed42/summary.json,start,resnet18,64,60,0.8559182439703417,75,0.0001,5,42,partial,classification,0.595,0.8088749288275036,,0.3818668341578119,1.0532228776386805,0.8088749288275036,11179077,676101,128.16087698936462,40
421,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed42,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed42/summary.json,start,swin_tiny_patch4_window7_224,64,23,0.8886902460000096,38,0.0001,5,42,partial,classification,0.6575,0.8889485447487656,,0.5083575758617191,0.8455908043043954,0.8889485447487656,27523199,2896787,98.94132161140442,40
422,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed40,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed40/summary.json,end,vit_base_patch16_224,64,5,0.8784819655638877,20,0.0001,5,40,partial,classification,0.6525,0.8836082366466542,,0.5481314543199484,0.862209609576634,0.8836082366466542,85802501,35443205,50.57046413421631,40
423,retinamnist,retinamnist_densenet121_partial_pct60_dirend_seed43,retinamnist/retinamnist_densenet121_partial_pct60_dirend_seed43/summary.json,end,densenet121,64,11,0.8726123756544046,26,0.0001,5,43,partial,classification,0.62,0.8477856935854549,,0.4456948263129718,0.9895070876394,0.8477856935854549,6958981,6579077,60.968557596206665,60
424,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirstart_seed47,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirstart_seed47/summary.json,start,vit_base_patch16_224,64,9,0.8846982471549978,24,0.0001,5,47,partial,classification,0.665,0.8670021225838054,,0.5813228329001352,0.9518347467694964,0.8670021225838054,85802501,56706821,82.33854699134827,60
425,retinamnist,retinamnist_resnet18_full_pct0_seed44,retinamnist/retinamnist_resnet18_full_pct0_seed44/summary.json,0,resnet18,64,45,0.8692088876487809,46,0.0001,5,44,full,classification,0.6225,0.8581735900942465,,0.5006836431238639,1.003392551626478,0.8581735900942465,11179077,11179077,90.56343936920166,0
426,retinamnist,retinamnist_resnet18_partial_pct20_dirstart_seed43,retinamnist/retinamnist_resnet18_partial_pct20_dirstart_seed43/summary.json,start,resnet18,64,81,0.8184336739227662,96,0.0001,5,43,partial,classification,0.595,0.7816143078693648,,0.3501438339229336,1.1163620437894548,0.7816143078693648,11179077,150533,178.08025121688843,20
427,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed43,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed43/summary.json,end,vit_base_patch16_224,64,3,0.8925148283899619,18,0.0001,5,43,partial,classification,0.6775,0.8752746989235434,,0.4920120264406963,0.8611906681741986,0.8752746989235434,85802501,35443205,44.693397521972656,40
428,retinamnist,retinamnist_densenet121_partial_pct40_dirend_seed44,retinamnist/retinamnist_densenet121_partial_pct40_dirend_seed44/summary.json,end,densenet121,64,8,0.8675907606448415,23,0.0001,5,44,partial,classification,0.6425,0.8472182569119585,,0.4772855227266396,0.9582979168210712,0.8472182569119585,6958981,5527301,52.87720227241516,40
429,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed45,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed45/summary.json,start,swin_tiny_patch4_window7_224,64,31,0.900954373563832,46,0.0001,5,45,partial,classification,0.6525,0.8881912139627088,,0.5417177592120754,1.2449428694588798,0.8881912139627088,27523199,8226263,118.97432518005373,60
430,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed44,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed44/summary.json,end,swin_tiny_patch4_window7_224,64,15,0.8992786397629265,30,0.0001,5,44,partial,classification,0.6175,0.8713864754760923,,0.5195077556714385,1.109357476234436,0.8713864754760923,27523199,15964193,70.72439098358154,20
431,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed46,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed46/summary.json,end,vit_base_patch16_224,64,4,0.8682990927765909,19,0.0001,5,46,partial,classification,0.64,0.8633197794054404,,0.4772800473136419,0.8815693514687675,0.8633197794054404,85802501,56706821,53.235905170440674,60
432,retinamnist,retinamnist_resnet18_partial_pct60_dirstart_seed43,retinamnist/retinamnist_resnet18_partial_pct60_dirstart_seed43/summary.json,start,resnet18,64,70,0.8795662036440831,85,0.0001,5,43,partial,classification,0.62,0.8590359068028193,,0.4201969463176728,0.8967544095856803,0.8590359068028193,11179077,2775813,150.58692932128906,60
433,retinamnist,retinamnist_densenet121_full_pct0_seed46,retinamnist/retinamnist_densenet121_full_pct0_seed46/summary.json,0,densenet121,64,5,0.8514443330181699,20,0.0001,5,46,full,classification,0.66,0.8606856225556114,,0.480674995588724,0.9005962439945766,0.8606856225556114,6958981,6958981,52.98062467575073,0
434,retinamnist,retinamnist_resnet18_partial_pct60_dirend_seed41,retinamnist/retinamnist_resnet18_partial_pct60_dirend_seed41/summary.json,end,resnet18,64,33,0.8785384218854851,48,0.0001,5,41,partial,classification,0.6375,0.8561015251251158,,0.458819371054212,0.9231469631195068,0.8561015251251158,11179077,11021573,101.24523496627808,60
435,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed47,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed47/summary.json,end,vit_base_patch16_224,64,8,0.8829620253972656,23,0.0001,5,47,partial,classification,0.595,0.8510808269368096,,0.4778850855117001,0.9810885787010192,0.8510808269368096,85802501,56706821,73.31439518928528,60
436,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed41,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed41/summary.json,start,swin_tiny_patch4_window7_224,64,10,0.9000615489462934,25,0.0001,5,41,partial,classification,0.695,0.9011936208516308,,0.6000790410706612,0.8261644414493016,0.9011936208516308,27523199,8226263,72.54749727249146,60
437,retinamnist,retinamnist_resnet18_partial_pct40_dirend_seed46,retinamnist/retinamnist_resnet18_partial_pct40_dirend_seed46/summary.json,end,resnet18,64,31,0.8638404673666307,46,0.0001,5,46,partial,classification,0.655,0.8497088401427579,,0.4719953416149068,0.9236063616616386,0.8497088401427579,11179077,10496005,91.29133534431458,40
438,retinamnist,retinamnist_vit_base_patch16_224_full_pct0_seed42,retinamnist/retinamnist_vit_base_patch16_224_full_pct0_seed42/summary.json,0,vit_base_patch16_224,64,23,0.8569788307689148,38,0.0001,5,42,full,classification,0.605,0.8315014304830866,,0.4400265306032614,1.267588087490627,0.8315014304830866,85802501,85802501,128.11579823493958,0
439,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirstart_seed41,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirstart_seed41/summary.json,start,vit_base_patch16_224,64,31,0.8830645467056604,46,0.0001,5,41,partial,classification,0.61,0.8331106179087915,,0.5137570585667532,1.9527277776173184,0.8331106179087915,85802501,56706821,136.49543046951294,60
440,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed44,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed44/summary.json,end,vit_base_patch16_224,64,12,0.8890252570013821,27,0.0001,5,44,partial,classification,0.61,0.8340870693395551,,0.4802530770104654,1.345343632357461,0.8340870693395551,85802501,56706821,71.21801042556763,60
441,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirstart_seed44,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirstart_seed44/summary.json,start,vit_base_patch16_224,64,5,0.8830930988355092,20,0.0001,5,44,partial,classification,0.6175,0.8242563387748021,,0.4103889077805102,1.020126155444554,0.8242563387748021,85802501,35443205,57.12693190574646,40
442,retinamnist,retinamnist_resnet18_LP_pct0_seed49,retinamnist/retinamnist_resnet18_LP_pct0_seed49/summary.json,0,resnet18,64,100,0.7856046935153723,115,0.0001,5,49,LP,classification,0.495,0.7621290465387227,,0.2372587778075582,1.222544499805995,0.7621290465387227,11179077,2565,201.05138421058655,0
443,retinamnist,retinamnist_densenet121_partial_pct40_dirend_seed42,retinamnist/retinamnist_densenet121_partial_pct40_dirend_seed42/summary.json,end,densenet121,64,24,0.8775968481443691,39,0.0001,5,42,partial,classification,0.6325,0.84706723941292,,0.5407923914353432,1.207864216395787,0.84706723941292,6958981,5527301,85.66318726539612,40
444,retinamnist,retinamnist_densenet121_partial_pct60_dirend_seed46,retinamnist/retinamnist_densenet121_partial_pct60_dirend_seed46/summary.json,end,densenet121,64,6,0.8625478608686846,21,0.0001,5,46,partial,classification,0.6675,0.8612009636766624,,0.4669860375192479,0.8974435840334211,0.8612009636766624,6958981,6579077,53.17249393463135,60
445,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed42,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,18,0.9158527654225596,33,0.0001,5,42,partial,classification,0.645,0.8669669602033103,,0.5063566547578799,1.6537631920405798,0.8669669602033103,27523199,24846653,82.59801030158997,60
446,retinamnist,retinamnist_densenet121_partial_pct40_dirend_seed40,retinamnist/retinamnist_densenet121_partial_pct40_dirend_seed40/summary.json,end,densenet121,64,9,0.8901086416451024,24,0.0001,5,40,partial,classification,0.6275,0.8566437685022723,,0.4409642032534273,0.9011190363339016,0.8566437685022723,6958981,5527301,52.79024720191955,40
447,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed40,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed40/summary.json,start,swin_tiny_patch4_window7_224,64,11,0.8856125262284682,26,0.0001,5,40,partial,classification,0.6475,0.8760896780609897,,0.4425313829235398,0.8571794714246478,0.8760896780609897,27523199,2896787,63.36785507202149,40
448,retinamnist,retinamnist_densenet121_partial_pct20_dirstart_seed41,retinamnist/retinamnist_densenet121_partial_pct20_dirstart_seed41/summary.json,start,densenet121,64,48,0.8831527196706448,63,0.0001,5,41,partial,classification,0.605,0.8416404755195824,,0.4184782739145358,0.9511418087141854,0.8416404755195824,6958981,373445,142.55593252182007,20
449,retinamnist,retinamnist_vit_base_patch16_224_partial_pct20_dirend_seed46,retinamnist/retinamnist_vit_base_patch16_224_partial_pct20_dirend_seed46/summary.json,end,vit_base_patch16_224,64,5,0.8763579099630207,20,0.0001,5,46,partial,classification,0.6325,0.8523296134099569,,0.5230731819956886,0.9457363826887948,0.8523296134099569,85802501,21267461,51.35926961898804,20
450,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed46,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed46/summary.json,start,swin_tiny_patch4_window7_224,64,8,0.9145127460724716,23,0.0001,5,46,partial,classification,0.6775,0.8926304654395949,,0.5330201172235994,0.806454462664468,0.8926304654395949,27523199,8226263,62.87605285644531,60
451,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct20_dirstart_seed44/summary.json,start,swin_tiny_patch4_window7_224,64,90,0.8891499781513511,105,0.0001,5,44,partial,classification,0.64,0.8700116652619123,,0.4992435396351783,1.0372130955968584,0.8700116652619123,27523199,674417,257.71174454689026,20
452,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed41,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed41/summary.json,end,swin_tiny_patch4_window7_224,64,8,0.9048590096966908,23,0.0001,5,41,partial,classification,0.6725,0.8842301349587611,,0.5352028912730269,1.0639895030430384,0.8842301349587611,27523199,24846653,54.38303995132446,60
453,retinamnist,retinamnist_resnet18_partial_pct40_dirstart_seed43,retinamnist/retinamnist_resnet18_partial_pct40_dirstart_seed43/summary.json,start,resnet18,64,86,0.83999470980188,101,0.0001,5,43,partial,classification,0.625,0.8190817700416476,,0.4040789059827274,1.02830593926566,0.8190817700416476,11179077,676101,175.75192284584045,40
454,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirstart_seed49,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirstart_seed49/summary.json,start,vit_base_patch16_224,64,4,0.8926690073889159,19,0.0001,5,49,partial,classification,0.5575,0.8152861082459595,,0.3262087912087912,1.153334609099797,0.8152861082459595,85802501,35443205,53.97372031211853,40
455,retinamnist,retinamnist_swin_tiny_patch4_window7_224_full_pct0_seed48,retinamnist/retinamnist_swin_tiny_patch4_window7_224_full_pct0_seed48/summary.json,0,swin_tiny_patch4_window7_224,64,9,0.912238397596979,24,0.0001,5,48,full,classification,0.6675,0.8888285725053985,,0.5188909865818851,1.0563078011785234,0.8888285725053985,27523199,27523199,68.46820712089539,0
456,retinamnist,retinamnist_vit_base_patch16_224_partial_pct20_dirstart_seed49,retinamnist/retinamnist_vit_base_patch16_224_partial_pct20_dirstart_seed49/summary.json,start,vit_base_patch16_224,64,6,0.8913399421551977,21,0.0001,5,49,partial,classification,0.615,0.8438688237011303,,0.481601477247456,0.9980337619781494,0.8438688237011303,85802501,21267461,56.50558805465698,20
457,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed48,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed48/summary.json,end,vit_base_patch16_224,64,3,0.8845145790842206,18,0.0001,5,48,partial,classification,0.66,0.8758055893295869,,0.5047682818045511,0.8546105538095746,0.8758055893295869,85802501,35443205,45.20278811454773,40
458,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed44,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed44/summary.json,end,vit_base_patch16_224,64,5,0.8774987191298405,20,0.0001,5,44,partial,classification,0.6875,0.8811970698635878,,0.5290245917759966,0.8591947981289455,0.8811970698635878,85802501,35443205,48.80712270736694,40
459,retinamnist,retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed43,retinamnist/retinamnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed43/summary.json,end,swin_tiny_patch4_window7_224,64,36,0.8986010637778754,51,0.0001,5,43,partial,classification,0.6475,0.8598509340033849,,0.5496772472099827,1.996711083820888,0.8598509340033849,27523199,24846653,116.61650729179382,60
460,retinamnist,retinamnist_densenet121_partial_pct60_dirstart_seed41,retinamnist/retinamnist_densenet121_partial_pct60_dirstart_seed41/summary.json,start,densenet121,64,30,0.8871606686897305,45,0.0001,5,41,partial,classification,0.655,0.8591124842590032,,0.4959015897306046,1.0270561064992632,0.8591124842590032,6958981,4262981,109.86129307746889,60
461,retinamnist,retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed41,retinamnist/retinamnist_vit_base_patch16_224_partial_pct40_dirend_seed41/summary.json,end,vit_base_patch16_224,64,4,0.8998684942850466,19,0.0001,5,41,partial,classification,0.6225,0.8615968798437722,,0.463831122036743,0.984542454992022,0.8615968798437722,85802501,35443205,50.06510519981384,40
462,retinamnist,retinamnist_resnet18_partial_pct40_dirend_seed40,retinamnist/retinamnist_resnet18_partial_pct40_dirend_seed40/summary.json,end,resnet18,64,27,0.85106023024917,42,0.0001,5,40,partial,classification,0.6375,0.8455537658042201,,0.4359906885523347,0.9446559037481036,0.8455537658042201,11179077,10496005,86.77031016349792,40
463,retinamnist,retinamnist_densenet121_partial_pct20_dirend_seed45,retinamnist/retinamnist_densenet121_partial_pct20_dirend_seed45/summary.json,end,densenet121,64,13,0.8486428483373564,28,0.0001,5,45,partial,classification,0.66,0.8519379266800678,,0.4897203134328062,0.9404441458838326,0.8519379266800678,6958981,2689541,55.41472816467285,20
464,retinamnist,retinamnist_resnet18_partial_pct20_dirstart_seed41,retinamnist/retinamnist_resnet18_partial_pct20_dirstart_seed41/summary.json,start,resnet18,64,98,0.8476279243343317,113,0.0001,5,41,partial,classification,0.5725,0.777435781487427,,0.3465298855580802,1.1189212969371252,0.777435781487427,11179077,150533,209.6738862991333,20
465,retinamnist,retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed42,retinamnist/retinamnist_vit_base_patch16_224_partial_pct60_dirend_seed42/summary.json,end,vit_base_patch16_224,64,11,0.8848225912093952,26,0.0001,5,42,partial,classification,0.6375,0.866845073245942,,0.5367246852764094,1.0871731383459908,0.866845073245942,85802501,56706821,76.2174334526062,60
466,retinamnist,retinamnist_vit_base_patch16_224_partial_pct20_dirend_seed44,retinamnist/retinamnist_vit_base_patch16_224_partial_pct20_dirend_seed44/summary.json,end,vit_base_patch16_224,64,7,0.8739895912376461,22,0.0001,5,44,partial,classification,0.6425,0.8565038910470815,,0.5359405905747369,1.006774161543165,0.8565038910470815,85802501,21267461,53.47653079032898,20
467,retinamnist,retinamnist_swin_tiny_patch4_window7_224_full_pct0_seed47,retinamnist/retinamnist_swin_tiny_patch4_window7_224_full_pct0_seed47/summary.json,0,swin_tiny_patch4_window7_224,64,5,0.9049767805548126,20,0.0001,5,47,full,classification,0.6825,0.8866628342319848,,0.600275169705401,0.8144368018422808,0.8866628342319848,27523199,27523199,58.8420672416687,0
468,retinamnist,retinamnist_resnet18_LP_pct0_seed46,retinamnist/retinamnist_resnet18_LP_pct0_seed46/summary.json,0,resnet18,64,235,0.8200160512171953,250,0.0001,5,46,LP,classification,0.5825,0.7855948590195203,,0.3625650584795321,1.1233469929013933,0.7855948590195203,11179077,2565,425.685879945755,0
469,retinamnist,retinamnist_densenet121_partial_pct40_dirstart_seed46,retinamnist/retinamnist_densenet121_partial_pct40_dirstart_seed46/summary.json,start,densenet121,64,28,0.8659415967821765,43,0.0001,5,46,partial,classification,0.645,0.8684907076149038,,0.4504751115172075,0.8884273767471313,0.8684907076149038,6958981,1293125,103.41953897476196,40
470,retinamnist,retinamnist_resnet18_partial_pct40_dirend_seed42,retinamnist/retinamnist_resnet18_partial_pct40_dirend_seed42/summary.json,end,resnet18,64,41,0.8517335700178569,52,0.0001,5,42,partial,classification,0.62,0.844628880529316,,0.4624239663755808,0.9754817230360848,0.844628880529316,11179077,10496005,101.93069887161256,40
471,retinamnist,retinamnist_densenet121_partial_pct20_dirstart_seed40,retinamnist/retinamnist_densenet121_partial_pct20_dirstart_seed40/summary.json,start,densenet121,64,39,0.8604801694251731,54,0.0001,5,40,partial,classification,0.6425,0.8410982937480546,,0.4515706138796121,0.9547711951392036,0.8410982937480546,6958981,373445,122.8650872707367,20
472,retinamnist,retinamnist_resnet18_LP_pct0_seed48,retinamnist/retinamnist_resnet18_LP_pct0_seed48/summary.json,0,resnet18,64,111,0.7696598031456917,126,0.0001,5,48,LP,classification,0.51,0.7665802888482445,,0.2605821713673278,1.207385676247733,0.7665802888482445,11179077,2565,230.63780808448792,0
